4255	2	4810	2016	2016
772	6	7460	1890	1941
1500	4	1126	1947	1983
349	8	7694	1997	2000
5720	3	5531	1982	1991
4867	2	4868	2011	2011
511	2	4487	2007	2010
549	3	5567	1981	1998
998	8	7652	1931	1945
257	2	5131	2009	2010
2941	0	295	1927	1927
90	2	4452	2003	2007
4943	2	4339	2009	2012
7389	5	7390	100	2011
844	2	4335	2008	2008
3567	7	624	1967	1967
831	2	4281	2005	2007
4858	2	4859	1996	1999
2916	6	7427	1989	2001
7320	5	6637	1910	1986
72	3	5198	2009	2013
3004	0	125	1940	1940
592	7	139	1970	1970
781	4	3035	2010	2014
5615	7	83	2004	2004
834	2	5114	2007	2008
2824	0	79	1933	1933
2991	2	4319	2011	2013
9212	9	7889	2009	2018
3377	0	1432	1937	1937
4305	2	4420	1996	2002
257	2	4984	2011	2012
7808	8	7652	1931	1945
4402	2	4452	2001	2001
2809	4	2224	1967	1967
5337	3	5338	2014	2014
1682	0	101	1947	1947
7076	5	7077	2010	2010
1298	5	6537	1993	1994
2877	0	123	2004	2004
2256	3	5825	1995	2007
2645	0	424	1992	1992
3225	0	757	1953	1953
3254	3	5179	1997	2007
2167	2	4486	2004	2005
4666	2	4366	1998	2001
5980	4	3207	1943	1959
4820	2	4370	2004	2006
6028	7	2521	1963	1963
2360	3	5179	1914	1924
4308	2	4376	2011	2012
5598	3	5214	2003	2003
4271	2	4348	2001	2002
1756	7	7503	1998	1998
5956	3	5406	2006	2006
2788	4	1088	2002	2002
4375	2	4313	2003	2004
2804	0	945	1908	1908
4369	2	4348	1998	1999
3266	0	170	1953	1953
2487	9	7879	1964	1964
6546	5	6659	1948	1966
9619	9	9620	2010	2010
2157	3	5459	1969	1974
352	0	67	1899	1899
3002	0	1229	1984	1984
2373	0	83	1957	1957
509	9	8686	1917	2012
2318	0	348	1983	1983
6490	5	7374	2001	2011
4517	2	5114	2011	2011
2139	0	283	1940	1940
3478	2	4667	2016	2016
8944	9	8945	2016	2016
1242	2	4639	2004	2005
3421	7	555	1877	1877
3094	2	4524	2008	2011
3717	0	1243	1980	1980
4646	2	4277	2002	2003
3442	2	4758	2005	2006
9052	9	9053	1985	1987
4996	2	5150	2003	2005
9957	9	8493	2006	2011
4809	2	5081	2005	2007
4568	2	4489	2007	2005
4600	2	5088	2008	2009
179	3	5237	1985	1986
6280	8	7659	1995	2019
1816	3	5310	1970	2010
4694	2	4609	2004	2007
9856	9	9857	1974	2010
8040	9	8562	1967	1969
1472	4	1903	2010	2016
4554	2	4686	2001	2004
4772	2	4734	1995	1999
7610	8	7664	1944	1978
1283	0	139	1924	1924
1854	3	5402	1890	1893
1055	0	57	1988	1988
2654	6	3845	1957	1970
4694	2	4641	2013	2014
5524	3	5179	1913	1920
3152	2	4601	2014	2014
1851	0	3	1978	1978
4297	2	4589	2001	2001
4938	2	5066	2002	2004
3076	3	5179	1975	1976
5972	3	5651	1951	1953
1194	2	4853	1994	1994
3398	2	4342	2009	2015
861	0	234	1940	1940
727	2	4236	1992	1993
6025	7	650	1933	1933
4421	2	5107	2002	2003
1083	0	176	1945	1945
7532	8	7653	1840	1854
33	0	3	1915	1915
5773	7	55	1994	1994
2492	9	8256	1994	1999
941	8	7721	1987	2007
4794	2	4941	2011	2012
4507	2	4860	2002	2003
9271	9	2350	2006	2006
1724	0	214	1905	1905
987	4	1755	1972	1986
842	8	7659	2015	2015
6221	7	1042	2007	2007
1200	0	265	1976	1976
4660	2	4621	2012	2012
2091	3	5237	2007	2014
1671	8	7659	2004	2011
711	0	55	1932	1932
2180	8	7654	1988	1989
7149	5	6691	2000	2000
797	0	798	1934	1934
132	0	133	1969	1969
3092	8	7830	1922	1925
5039	2	4567	2008	2010
1456	8	7659	1980	2019
4067	1	4068	1943	1972
4505	2	4331	2010	2011
4274	2	4236	1999	1999
2948	0	648	1925	1925
3741	0	103	1863	1863
2565	3	5364	2002	2009
1041	0	1042	1969	1969
617	3	5289	2010	2010
3665	2	4768	1997	2000
10567	9	10568	1863	1946
5966	7	139	1980	1980
10590	9	10591	1979	1979
5555	3	5423	1983	1985
4316	2	4509	2010	2014
1194	2	4722	1999	1999
5049	2	4290	2011	2012
2064	3	5502	1953	1971
1762	7	7519	1997	1997
6790	5	6791	2013	2013
6025	8	7697	1916	1933
7678	8	7739	1980	1986
1886	7	79	1989	1989
